deploy_timestamp,service_name,service_criticality_tier,owning_team,author,commit_sha,deploy_hour,day_of_week,is_weekend,lines_changed,files_changed,incidents_last_30d,days_since_last_incident,oncall_engineers_available,is_oncall_senior,has_rollback_plan,test_coverage_delta,_team_maturity,_p_true,outcome
2026-01-02T12:14:00+00:00,auth-svc,3,identity,eng25,beb6d69227,12,4,0,17,1,0,49.0,2,1,1,-6.72,0.626,0.0387,0
2026-01-20T19:26:00+00:00,checkout-web,2,storefront,eng37,3a61da68f6,19,1,0,469,9,2,4.0,4,1,0,,0.252,0.6654,0
2026-04-23T16:18:00+00:00,notifications,1,growth,eng35,acd4b0abcc,16,3,0,140,3,1,1.0,3,1,1,0.82,0.495,0.044,0
2026-02-04T15:26:00+00:00,recommendations,1,discovery,eng11,63435a205f,15,2,0,63,4,0,31.0,2,1,1,-1.89,0.84,0.0087,0
2026-03-13T13:15:00+00:00,checkout-web,2,storefront,eng15,bf7e0184e7,13,4,0,122,2,4,40.0,4,0,0,4.61,0.378,0.3509,0
2026-05-30T02:31:00+00:00,recommendations,1,discovery,eng37,c8d30f062c,2,5,1,38,1,0,6.0,0,0,1,1.91,0.556,0.1654,1
2026-04-11T17:59:00+00:00,checkout-web,2,storefront,eng03,cf729bcb86,17,5,1,30,2,3,8.0,3,0,0,0.33,0.353,0.5078,0
2026-03-15T12:35:00+00:00,checkout-web,2,storefront,eng26,8311087078,12,6,1,218,8,0,14.0,2,1,0,0.23,0.497,0.2339,1
2026-02-18T21:36:00+00:00,analytics-etl,1,data,eng17,698fd4acbe,21,2,0,5,2,1,50.0,2,0,1,3.03,0.59,0.0199,0
2026-02-02T20:30:00+00:00,payments-api,3,payments,eng14,b9ee67247e,20,0,0,51,3,0,0.0,4,1,0,,0.211,0.6065,1
2026-01-23T05:53:00+00:00,payments-api,3,payments,eng33,53d3379328,5,4,0,88,4,2,87.0,1,0,0,2.51,0.585,0.6537,0
2026-02-09T04:26:00+00:00,catalog-api,1,storefront,eng01,2e2c0333a5,4,0,0,4,2,0,56.0,2,1,1,-1.22,0.583,0.0226,0
2026-05-06T11:51:00+00:00,recommendations,1,discovery,eng32,74230f74e7,11,2,0,112,1,1,0.0,2,1,0,-1.98,0.783,0.1124,0
2026-05-17T08:07:00+00:00,inventory-svc,2,supply,eng29,02854c2a92,8,6,1,26,3,0,31.0,1,0,0,-0.08,0.458,0.4559,0
2026-03-08T02:02:00+00:00,payments-api,3,payments,eng06,af49a21b76,2,6,1,146,5,3,102.0,1,1,0,-0.37,0.377,0.9644,1
2026-03-24T19:21:00+00:00,inventory-svc,2,supply,eng39,58987b7c8b,19,1,0,71,3,1,45.0,2,1,1,-1.76,0.599,0.1095,0
2026-04-08T09:53:00+00:00,recommendations,1,discovery,eng07,f878c02efd,9,2,0,48,1,0,,3,1,1,,0.789,0.0171,0
2026-05-19T01:00:00+00:00,billing-svc,2,payments,eng30,93642ac8d1,1,1,0,22,2,1,17.0,3,0,0,3.38,0.371,0.4102,0
2026-04-03T08:46:00+00:00,auth-svc,3,identity,eng15,a390619efd,8,4,0,14,1,0,3.0,4,1,0,5.67,0.475,0.2896,0
2026-02-14T11:28:00+00:00,recommendations,1,discovery,eng08,e38dda6353,11,5,1,46,4,0,2.0,3,1,1,3.0,0.651,0.0211,0
2026-03-16T18:12:00+00:00,checkout-web,2,storefront,eng19,7f421101e7,18,0,0,40,3,1,,2,0,0,,0.458,0.2818,1
2026-01-11T18:47:00+00:00,recommendations,1,discovery,eng30,bc617b3e96,18,6,1,160,3,0,3.0,1,1,1,,0.534,0.0202,0
2026-04-26T04:43:00+00:00,search-svc,2,discovery,eng08,21667588b8,4,6,1,36,2,0,69.0,2,1,1,0.15,0.687,0.2845,0
2026-03-07T04:50:00+00:00,payments-api,3,payments,eng12,452b59a66d,4,5,1,90,2,1,4.0,1,0,1,2.73,0.393,0.8773,1
2026-06-20T20:59:00+00:00,checkout-web,2,storefront,eng18,4d2d8351dd,20,5,1,66,4,0,2.0,2,0,1,-1.21,0.572,0.1373,0
2026-05-26T09:27:00+00:00,analytics-etl,1,data,eng31,327ce5461b,9,1,0,36,1,1,36.0,4,0,1,4.6,0.768,0.0171,0
2026-04-09T04:31:00+00:00,search-svc,2,discovery,eng20,ac343afb73,4,3,0,41,2,1,51.0,2,0,1,1.82,0.663,0.1848,1
2026-04-19T17:40:00+00:00,auth-svc,3,identity,eng03,18ddb8cce7,17,6,1,36,1,2,30.0,3,1,1,-4.93,0.683,0.2506,0
2026-02-18T14:59:00+00:00,auth-svc,3,identity,eng19,eb572c9aac,14,2,0,61,5,2,20.0,4,1,0,-2.53,0.441,0.2922,1
2026-01-17T23:12:00+00:00,search-svc,2,discovery,eng36,b6510d90c1,23,5,1,111,1,0,28.0,1,1,0,-1.7,0.564,0.5512,0
2026-02-13T09:13:00+00:00,checkout-web,2,storefront,eng38,a3fed69e04,9,4,0,21,1,1,54.0,3,0,0,-0.91,0.395,0.3892,0
2026-05-23T07:05:00+00:00,inventory-svc,2,supply,eng38,efab6b920c,7,5,1,71,2,0,6.0,2,0,1,2.94,0.552,0.3221,1
2026-06-06T02:30:00+00:00,payments-api,3,payments,eng04,8b9a387ed0,2,5,1,105,5,2,28.0,2,0,1,-0.9,0.396,0.8649,0
2026-03-26T13:28:00+00:00,analytics-etl,1,data,eng14,6ca44de898,13,3,0,12,3,0,63.0,4,0,0,5.99,0.526,0.0194,0
2026-02-08T19:50:00+00:00,notifications,1,growth,eng33,3fb93f15c0,19,6,1,49,2,0,21.0,1,1,1,-0.47,0.517,0.0108,0
2026-05-20T18:30:00+00:00,billing-svc,2,payments,eng25,dfa65f824a,18,2,0,100,3,0,0.0,2,0,1,-2.06,0.42,0.1779,0
2026-02-27T03:44:00+00:00,payments-api,3,payments,eng04,5a07385c56,3,4,0,53,5,4,2.0,1,1,0,2.15,0.287,0.9186,1
2026-03-10T06:50:00+00:00,inventory-svc,2,supply,eng32,588d9f1fcd,6,1,0,56,2,2,15.0,3,1,1,2.69,0.552,0.4261,0
2026-06-29T14:46:00+00:00,billing-svc,2,payments,eng09,bd95c056dd,14,0,0,23,2,1,10.0,3,1,0,-3.62,0.336,0.2316,1
2026-06-11T17:54:00+00:00,payments-api,3,payments,eng39,e45880f1fe,17,3,0,87,1,1,39.0,4,1,1,2.04,0.351,0.1337,0
2026-06-21T21:48:00+00:00,search-svc,2,discovery,eng33,e225f6a781,21,6,1,7,2,1,12.0,2,0,1,-7.22,0.622,0.1735,1
2026-06-06T04:18:00+00:00,analytics-etl,1,data,eng13,6d61a25e27,4,5,1,78,3,2,29.0,2,0,1,-6.8,0.563,0.3956,1
2026-04-21T12:17:00+00:00,auth-svc,3,identity,eng20,19b62b540f,12,1,0,53,1,1,58.0,4,0,1,-1.25,0.517,0.0911,0
2026-05-27T23:24:00+00:00,checkout-web,2,storefront,eng22,0b583afc1b,23,2,0,177,3,1,66.0,1,0,0,-3.28,0.404,0.8717,1
2026-06-28T17:56:00+00:00,notifications,1,growth,eng40,90b3c29c5c,17,6,1,47,1,1,19.0,2,0,1,1.52,0.649,0.0215,0
2026-06-09T01:50:00+00:00,catalog-api,1,storefront,eng20,d15c667953,1,1,0,56,2,1,62.0,2,1,0,0.75,0.666,0.1662,0
2026-06-19T17:50:00+00:00,inventory-svc,2,supply,eng38,0ce0b73bb4,17,4,0,105,1,2,53.0,3,1,0,-2.35,0.252,0.1598,1
2026-02-22T21:02:00+00:00,billing-svc,2,payments,eng31,26ac584fa3,21,6,1,18,2,3,1.0,2,0,1,-3.24,0.463,0.6835,1
2026-03-31T01:37:00+00:00,catalog-api,1,storefront,eng32,d8ed68d9d9,1,1,0,35,1,0,107.0,1,1,1,3.45,0.95,0.0165,0
2026-05-19T06:26:00+00:00,recommendations,1,discovery,eng18,5f4ebe5aaa,6,1,0,33,6,0,62.0,2,1,1,-0.63,0.789,0.0445,0
2026-03-04T18:53:00+00:00,checkout-web,2,storefront,eng04,ccaf77ac74,18,2,0,97,5,1,77.0,2,0,1,,0.499,0.0917,0
2026-06-10T22:04:00+00:00,checkout-web,2,storefront,eng32,36bcff6784,22,2,0,50,1,2,47.0,1,1,1,-2.52,0.317,0.1005,0
2026-01-06T01:22:00+00:00,auth-svc,3,identity,eng03,5d7f82c079,1,1,0,48,1,3,,3,0,1,-4.6,0.615,0.7117,1
2026-04-02T00:24:00+00:00,search-svc,2,discovery,eng28,1ad39f79ba,0,3,0,162,1,1,3.0,3,0,1,-6.52,0.732,0.3415,0
2026-04-30T14:15:00+00:00,inventory-svc,2,supply,eng32,e7bad9ccdc,14,3,0,389,3,3,35.0,3,0,1,-0.86,0.504,0.1893,0
2026-06-27T12:35:00+00:00,recommendations,1,discovery,eng39,cb9df8696b,12,5,1,117,2,1,29.0,2,1,0,-1.9,0.803,0.0652,0
2026-05-15T07:42:00+00:00,catalog-api,1,storefront,eng17,b3cb2eddc9,7,4,0,13,3,0,29.0,3,1,1,-5.03,0.95,0.0174,0
2026-05-02T11:28:00+00:00,catalog-api,1,storefront,eng21,ec3e937635,11,5,1,82,2,0,41.0,3,0,1,4.72,0.785,0.0162,0
2026-01-26T14:59:00+00:00,catalog-api,1,storefront,eng22,25dc0ef4e7,14,0,0,188,2,0,,3,0,1,-0.87,0.662,0.0096,0
2026-04-19T09:34:00+00:00,catalog-api,1,storefront,eng39,bb08cde42f,9,6,1,153,6,1,12.0,3,0,1,-1.32,0.678,0.0987,0
2026-04-21T01:08:00+00:00,search-svc,2,discovery,eng06,88600eca34,1,1,0,51,6,0,119.0,2,1,1,1.26,0.674,0.0623,0
2026-03-13T16:45:00+00:00,analytics-etl,1,data,eng32,afb5d66f87,16,4,0,10,1,0,1.0,4,1,0,-1.44,0.518,0.0436,0
2026-06-14T07:51:00+00:00,recommendations,1,discovery,eng12,d570947b07,7,6,1,75,1,0,70.0,3,0,1,0.75,0.701,0.1049,0
2026-04-24T04:56:00+00:00,recommendations,1,discovery,eng29,1d85a6d4cb,4,4,0,25,7,0,51.0,2,1,1,-0.32,0.629,0.0283,0
2026-02-14T02:53:00+00:00,catalog-api,1,storefront,eng01,6b0375f6e9,2,5,1,100,1,1,73.0,1,0,1,-6.44,0.735,0.1096,0
2026-05-09T12:17:00+00:00,checkout-web,2,storefront,eng15,b860f84760,12,5,1,71,4,3,2.0,3,1,1,-0.08,0.464,0.2838,0
2026-05-29T06:39:00+00:00,recommendations,1,discovery,eng13,94bc009752,6,4,0,12,3,0,0.0,2,1,1,1.7,0.859,0.0857,0
2026-03-12T05:28:00+00:00,auth-svc,3,identity,eng12,a3c0b01817,5,3,0,40,1,1,35.0,2,1,0,-2.5,0.619,0.6368,1
2026-05-08T04:57:00+00:00,catalog-api,1,storefront,eng18,462f6a84b7,4,4,0,235,2,1,2.0,3,1,1,-3.14,0.783,0.182,0
2026-04-27T12:55:00+00:00,catalog-api,1,storefront,eng36,be1e9d5845,12,0,0,561,7,0,43.0,4,1,1,-1.69,0.758,0.0333,0
2026-06-29T18:37:00+00:00,checkout-web,2,storefront,eng09,38f0b74b38,18,0,0,29,1,1,4.0,4,0,1,-4.77,0.52,0.0871,0
2026-01-22T09:32:00+00:00,auth-svc,3,identity,eng32,eb2208058a,9,3,0,29,3,2,0.0,4,1,0,-1.43,0.452,0.6616,1
2026-02-16T07:02:00+00:00,checkout-web,2,storefront,eng36,10d5a1b610,7,0,0,156,4,1,117.0,2,1,1,3.54,0.62,0.1074,1
2026-05-27T22:46:00+00:00,recommendations,1,discovery,eng13,3d70f4cea2,22,2,0,59,5,1,2.0,3,0,1,2.21,0.791,0.06,0
2026-01-18T21:57:00+00:00,notifications,1,growth,eng24,81b4135da2,21,6,1,155,4,0,7.0,3,0,0,-1.49,0.519,0.409,0
2026-04-10T23:40:00+00:00,billing-svc,2,payments,eng26,044f78434d,23,4,0,38,2,1,1.0,2,0,1,-1.15,0.591,0.2944,0
2026-03-24T21:28:00+00:00,auth-svc,3,identity,eng35,99f2da1241,21,1,0,31,4,0,5.0,3,0,1,6.71,0.567,0.1089,0
2026-04-06T21:51:00+00:00,recommendations,1,discovery,eng04,3de920e4cb,21,0,0,251,3,0,34.0,4,1,1,-2.78,0.473,0.0504,0
2026-03-12T03:51:00+00:00,catalog-api,1,storefront,eng39,2b3486e596,3,3,0,44,4,0,157.0,1,1,1,1.53,0.877,0.0429,0
2026-06-22T23:05:00+00:00,catalog-api,1,storefront,eng11,299abb25f8,23,0,0,15,1,0,20.0,1,0,1,0.27,0.789,0.0334,0
2026-03-29T05:20:00+00:00,payments-api,3,payments,eng19,51a6bc805a,5,6,1,25,3,4,19.0,0,1,1,-3.37,0.314,0.9185,1
2026-05-02T05:32:00+00:00,analytics-etl,1,data,eng10,5387c6a1b1,5,5,1,26,1,0,22.0,0,0,0,2.1,0.426,0.2547,0
2026-04-16T09:38:00+00:00,analytics-etl,1,data,eng10,542bb99eaa,9,3,0,22,4,0,15.0,2,0,0,-0.1,0.783,0.0615,0
2026-05-11T17:17:00+00:00,search-svc,2,discovery,eng28,cf4e3325c7,17,0,0,49,3,2,26.0,2,1,1,5.48,0.744,0.0182,0
2026-04-23T13:58:00+00:00,catalog-api,1,storefront,eng34,2a9400344f,13,3,0,158,4,0,7.0,4,1,1,-2.18,0.95,0.0113,0
2026-06-27T09:04:00+00:00,recommendations,1,discovery,eng29,879ededc34,9,5,1,71,2,0,43.0,2,1,1,-3.49,0.847,0.0169,0
2026-06-20T13:39:00+00:00,recommendations,1,discovery,eng09,5e21b4dbfc,13,5,1,61,6,0,16.0,1,1,1,0.19,0.903,0.0058,0
2026-03-11T04:01:00+00:00,auth-svc,3,identity,eng30,a6141c4c02,4,2,0,62,1,3,9.0,1,1,1,2.4,0.503,0.5123,1
2026-05-30T03:12:00+00:00,notifications,1,growth,eng15,e5ffdb89d7,3,5,1,64,4,1,12.0,2,0,1,2.03,0.487,0.1212,0
2026-05-03T08:19:00+00:00,notifications,1,growth,eng07,c602fb367f,8,6,1,33,2,1,24.0,3,1,1,-0.67,0.473,0.0434,1
2026-01-19T02:23:00+00:00,inventory-svc,2,supply,eng27,5edaf788b5,2,0,0,208,5,0,9.0,1,0,1,2.89,0.705,0.4052,0
2026-01-05T02:20:00+00:00,analytics-etl,1,data,eng32,c2f0ce856f,2,0,0,8,2,1,31.0,2,1,0,-1.51,0.603,0.187,0
2026-05-17T12:04:00+00:00,billing-svc,2,payments,eng34,b43b171ed7,12,6,1,28,4,1,30.0,1,0,0,1.44,0.504,0.2788,0
2026-05-08T01:20:00+00:00,auth-svc,3,identity,eng37,c362b471a2,1,4,0,99,6,1,91.0,3,1,0,3.44,0.345,0.7081,1
2026-03-22T07:24:00+00:00,recommendations,1,discovery,eng06,1ae153cb3f,7,6,1,51,2,0,8.0,3,1,0,-0.07,0.631,0.1318,0
2026-02-01T13:12:00+00:00,checkout-web,2,storefront,eng06,eaac1b81b0,13,6,1,36,3,1,1.0,1,0,0,,0.501,0.4533,0
2026-05-16T20:03:00+00:00,billing-svc,2,payments,eng04,2aa07bfb43,20,5,1,226,3,0,34.0,1,1,1,0.88,0.264,0.1245,0
2026-01-12T08:22:00+00:00,inventory-svc,2,supply,eng40,6c5101e088,8,0,0,31,3,1,17.0,2,1,0,-0.59,0.54,0.2958,0
2026-01-10T00:52:00+00:00,auth-svc,3,identity,eng21,b9110e68f1,0,5,1,124,3,3,45.0,2,1,1,-2.51,0.563,0.7003,0
2026-01-10T20:08:00+00:00,analytics-etl,1,data,eng03,d2ee2cabb9,20,5,1,63,1,0,1.0,2,0,1,4.23,0.583,0.0292,0
2026-06-15T10:45:00+00:00,notifications,1,growth,eng26,d251f37ff7,10,0,0,52,3,1,202.0,2,0,0,1.17,0.573,0.1954,0
2026-06-21T09:33:00+00:00,payments-api,3,payments,eng09,7aab456a09,9,6,1,146,4,2,22.0,1,0,0,2.5,0.3,0.9008,1
2026-03-23T20:26:00+00:00,auth-svc,3,identity,eng27,4b98005f21,20,0,0,132,1,1,15.0,4,0,1,-3.18,0.652,0.4242,0
2026-03-03T08:06:00+00:00,catalog-api,1,storefront,eng09,2ac46fbcd5,8,1,0,20,3,0,31.0,4,0,1,-6.98,0.631,0.0894,0
2026-04-12T17:37:00+00:00,catalog-api,1,storefront,eng01,12bff1e92f,17,6,1,189,6,0,48.0,3,1,1,1.38,0.862,0.0069,0
2026-05-29T21:02:00+00:00,analytics-etl,1,data,eng11,254e652c61,21,4,0,29,2,0,61.0,2,1,1,2.3,0.739,0.0156,0
2026-03-29T08:57:00+00:00,catalog-api,1,storefront,eng37,de78bd5b4a,8,6,1,17,1,1,31.0,3,1,1,0.08,0.722,0.0342,0
2026-06-12T20:47:00+00:00,inventory-svc,2,supply,eng36,72cbe70b14,20,4,0,156,3,0,71.0,3,0,1,1.1,0.691,0.0679,0
2026-02-16T14:51:00+00:00,analytics-etl,1,data,eng31,fbd1717d0d,14,0,0,91,2,0,16.0,2,1,1,0.3,0.738,0.0204,0
2026-02-09T02:03:00+00:00,checkout-web,2,storefront,eng22,a9af1efa3d,2,0,0,39,2,0,9.0,1,0,1,1.88,0.487,0.2608,0
2026-05-02T17:53:00+00:00,inventory-svc,2,supply,eng30,c6acd1b639,17,5,1,304,3,3,11.0,3,1,1,4.49,0.495,0.1582,0
2026-06-14T04:31:00+00:00,billing-svc,2,payments,eng21,280ecd157f,4,6,1,32,3,2,90.0,2,1,1,-3.18,0.423,0.3215,0
2026-05-15T20:41:00+00:00,notifications,1,growth,eng11,fefe3baa36,20,4,0,170,1,0,11.0,4,0,0,-0.03,0.484,0.1156,0
2026-03-14T04:55:00+00:00,checkout-web,2,storefront,eng35,f811547b02,4,5,1,167,4,0,36.0,2,1,0,0.24,0.425,0.7042,1
2026-01-10T21:30:00+00:00,search-svc,2,discovery,eng30,e86f6d942c,21,5,1,105,4,2,18.0,1,1,1,-3.15,0.556,0.1271,0
2026-06-11T08:19:00+00:00,search-svc,2,discovery,eng12,5b6516258c,8,3,0,39,3,1,51.0,2,1,1,3.75,0.579,0.0414,0
2026-02-22T22:30:00+00:00,auth-svc,3,identity,eng07,57081c3ac0,22,6,1,55,2,2,34.0,1,1,1,-0.83,0.632,0.2795,0
2026-05-15T16:42:00+00:00,billing-svc,2,payments,eng27,4bd85454ea,16,4,0,209,1,1,60.0,3,1,1,2.01,0.607,0.0304,0
2026-06-06T20:01:00+00:00,analytics-etl,1,data,eng07,84a30916cc,20,5,1,33,1,0,23.0,3,1,0,2.31,0.386,0.0714,1
2026-04-13T18:39:00+00:00,analytics-etl,1,data,eng18,dda0c46fa8,18,0,0,25,4,0,71.0,3,0,1,-1.71,0.781,0.0092,0
2026-04-25T06:05:00+00:00,inventory-svc,2,supply,eng24,45972c9bf8,6,5,1,25,3,2,58.0,1,0,1,-5.24,0.473,0.3476,1
2026-06-28T10:08:00+00:00,inventory-svc,2,supply,eng34,23bcd3e6f1,10,6,1,79,5,2,47.0,2,0,0,-0.79,0.43,0.3377,0
2026-02-23T07:16:00+00:00,inventory-svc,2,supply,eng39,50efa15a7a,7,0,0,268,5,3,17.0,3,0,1,1.17,0.482,0.4296,1
2026-04-25T18:52:00+00:00,checkout-web,2,storefront,eng06,77ac70cdfe,18,5,1,38,2,1,26.0,2,0,0,-1.98,0.296,0.3603,0
2026-01-14T05:52:00+00:00,analytics-etl,1,data,eng11,9dbb83949c,5,2,0,44,1,0,6.0,1,1,1,1.6,0.609,0.0651,0
2026-02-13T07:22:00+00:00,analytics-etl,1,data,eng14,508d6124b9,7,4,0,703,9,0,13.0,3,1,1,-0.57,0.687,0.1414,0
2026-04-26T03:38:00+00:00,inventory-svc,2,supply,eng06,758a7cd478,3,6,1,41,1,1,35.0,1,1,1,0.85,0.593,0.2172,0
2026-02-18T17:08:00+00:00,catalog-api,1,storefront,eng30,a122662700,17,2,0,55,5,0,,4,1,0,-0.38,0.581,0.0304,0
2026-01-22T18:46:00+00:00,payments-api,3,payments,eng38,3ef174c50e,18,3,0,139,3,3,7.0,2,0,0,-4.22,0.219,0.7662,0
2026-03-19T15:33:00+00:00,inventory-svc,2,supply,eng07,473c268a5a,15,3,0,121,1,0,6.0,2,1,1,0.18,0.399,0.0282,0
2026-05-23T09:26:00+00:00,auth-svc,3,identity,eng26,64be97148c,9,5,1,46,1,1,12.0,3,1,0,0.39,0.593,0.5061,1
2026-03-27T06:30:00+00:00,notifications,1,growth,eng34,f96fea6734,6,4,0,86,3,1,2.0,3,1,0,,0.739,0.2806,0
2026-06-14T09:01:00+00:00,recommendations,1,discovery,eng10,ef75bcbcb0,9,6,1,47,5,0,99.0,3,1,1,2.86,0.448,0.0138,0
2026-02-09T00:18:00+00:00,recommendations,1,discovery,eng29,816e00b737,0,0,0,148,7,0,,2,1,1,-4.16,0.719,0.0692,0
2026-06-27T13:56:00+00:00,billing-svc,2,payments,eng32,1eb2bef3dc,13,5,1,25,1,1,27.0,2,0,0,-1.23,0.44,0.2826,0
2026-04-12T14:55:00+00:00,inventory-svc,2,supply,eng24,3df502c5a1,14,6,1,87,4,1,29.0,1,0,1,2.42,0.488,0.1259,0
2026-06-29T04:28:00+00:00,checkout-web,2,storefront,eng23,6678486cea,4,0,0,22,2,0,1.0,2,0,1,-1.71,0.31,0.4226,0
2026-06-11T17:20:00+00:00,notifications,1,growth,eng05,62e0f7459a,17,3,0,7,1,1,6.0,3,0,0,-3.56,0.53,0.076,0
2026-06-28T07:35:00+00:00,notifications,1,growth,eng19,5f1d4cd423,7,6,1,84,2,0,2.0,2,1,1,2.29,0.476,0.0988,0
2026-04-25T15:13:00+00:00,search-svc,2,discovery,eng27,3ccba4a136,15,5,1,62,2,0,,1,0,1,3.23,0.718,0.0325,0
2026-06-01T01:04:00+00:00,analytics-etl,1,data,eng35,d170e9f0ad,1,0,0,26,1,1,4.0,1,1,0,2.75,0.56,0.0678,0
2026-03-07T19:58:00+00:00,payments-api,3,payments,eng06,1cead4bc61,19,5,1,127,1,3,70.0,1,0,1,0.02,0.392,0.5994,0
2026-06-28T16:49:00+00:00,auth-svc,3,identity,eng03,2bf3601ee8,16,6,1,72,2,1,4.0,3,0,0,-2.85,0.502,0.6467,0
2026-01-03T09:26:00+00:00,catalog-api,1,storefront,eng38,60109b3513,9,5,1,244,6,0,22.0,2,0,1,-5.03,0.898,0.0862,0
2026-05-16T18:29:00+00:00,auth-svc,3,identity,eng17,51689c32d7,18,5,1,65,4,3,11.0,2,1,1,3.29,0.43,0.2562,1
2026-03-05T12:43:00+00:00,auth-svc,3,identity,eng29,eb615da466,12,3,0,82,1,3,69.0,2,1,0,3.65,0.469,0.2044,1
2026-06-12T06:05:00+00:00,notifications,1,growth,eng27,6f14a69a74,6,4,0,61,3,2,18.0,1,1,1,-0.34,0.422,0.0376,1
2026-02-03T13:07:00+00:00,notifications,1,growth,eng30,6b25ce0bc1,13,1,0,130,3,2,8.0,3,1,1,-2.88,0.388,0.0355,0
2026-06-29T03:54:00+00:00,checkout-web,2,storefront,eng26,ad3d5d9661,3,0,0,214,4,0,23.0,1,0,1,0.49,0.44,0.6005,1
2026-06-05T10:53:00+00:00,search-svc,2,discovery,eng15,6aebd9d6a0,10,4,0,147,5,2,13.0,2,1,1,2.72,0.567,0.1893,1
2026-03-13T13:25:00+00:00,search-svc,2,discovery,eng10,c684e033cf,13,4,0,31,1,1,120.0,4,0,1,1.14,0.473,0.0347,0
2026-02-20T04:39:00+00:00,auth-svc,3,identity,eng26,12dff7d2dc,4,4,0,111,1,2,3.0,2,0,0,-0.23,0.384,0.9241,1
2026-03-29T14:12:00+00:00,analytics-etl,1,data,eng24,8712a7a88d,14,6,1,105,2,0,20.0,1,1,1,1.19,0.686,0.0102,0
2026-05-26T11:47:00+00:00,checkout-web,2,storefront,eng29,be5cf21363,11,1,0,73,3,0,76.0,4,0,1,-2.47,0.183,0.234,0
2026-05-17T18:05:00+00:00,recommendations,1,discovery,eng14,6cff4bddce,18,6,1,15,2,0,13.0,2,1,0,0.86,0.837,0.0131,0
2026-04-25T17:02:00+00:00,inventory-svc,2,supply,eng37,63c326ccfa,17,5,1,137,1,2,,3,0,0,2.25,0.236,0.489,1
2026-03-20T20:43:00+00:00,checkout-web,2,storefront,eng24,c3f15cd9de,20,4,0,93,1,2,49.0,4,0,0,-2.66,0.51,0.4274,1
2026-02-15T09:49:00+00:00,checkout-web,2,storefront,eng28,25b45880b9,9,6,1,75,1,0,0.0,3,1,1,-0.86,0.501,0.1888,0
2026-02-06T23:46:00+00:00,payments-api,3,payments,eng16,a069e5c427,23,4,0,331,2,0,17.0,3,0,0,6.16,0.435,0.7266,1
2026-06-08T08:29:00+00:00,analytics-etl,1,data,eng11,ffcd0fddf7,8,0,0,68,3,0,43.0,2,1,1,3.04,0.595,0.0202,1
2026-05-28T12:04:00+00:00,recommendations,1,discovery,eng21,bd94ca7e03,12,3,0,57,2,0,29.0,2,0,1,0.7,0.706,0.0136,0
2026-06-06T06:34:00+00:00,auth-svc,3,identity,eng19,d9822d163f,6,5,1,67,2,1,45.0,2,0,0,-2.88,0.443,0.8795,1
2026-04-07T05:47:00+00:00,search-svc,2,discovery,eng03,421313e85c,5,1,0,126,1,0,34.0,2,1,1,3.86,0.533,0.1089,0
2026-04-14T12:14:00+00:00,checkout-web,2,storefront,eng09,d3063fad45,12,1,0,222,2,1,13.0,2,0,0,2.76,0.619,0.2219,0
2026-05-22T10:29:00+00:00,inventory-svc,2,supply,eng32,ece5227eb4,10,4,0,128,4,1,48.0,4,0,0,-1.26,0.554,0.3629,0
2026-05-23T14:01:00+00:00,notifications,1,growth,eng25,b367899909,14,5,1,395,4,2,29.0,1,0,1,1.37,0.391,0.1853,1
2026-03-14T21:27:00+00:00,analytics-etl,1,data,eng18,bc6e3b8917,21,5,1,175,6,1,9.0,3,1,0,3.13,0.62,0.2014,0
2026-06-25T07:30:00+00:00,auth-svc,3,identity,eng40,2fa7e27a42,7,3,0,58,3,2,9.0,2,0,1,3.52,0.432,0.3395,0
2026-05-12T20:17:00+00:00,search-svc,2,discovery,eng21,5d55b115ce,20,1,0,71,2,1,6.0,4,0,0,-5.95,0.732,0.5206,0
2026-02-21T05:51:00+00:00,notifications,1,growth,eng27,0e09ea7683,5,5,1,34,4,0,5.0,2,1,1,-0.35,0.326,0.1072,0
2026-06-21T17:54:00+00:00,recommendations,1,discovery,eng19,5488f34283,17,6,1,106,3,1,4.0,2,1,1,-10.37,0.687,0.0937,0
2026-05-18T22:43:00+00:00,inventory-svc,2,supply,eng04,c39dc3b45e,22,0,0,84,6,0,57.0,1,0,0,,0.484,0.4354,0
2026-01-21T22:47:00+00:00,inventory-svc,2,supply,eng36,f1210567f5,22,2,0,37,3,2,46.0,1,0,1,4.38,0.382,0.1037,1
2026-06-10T02:51:00+00:00,checkout-web,2,storefront,eng13,24e3e375cf,2,2,0,54,4,3,60.0,2,0,0,-2.51,0.284,0.8722,0
2026-06-19T16:03:00+00:00,catalog-api,1,storefront,eng27,819804b0ee,16,4,0,24,1,0,1.0,4,0,1,2.65,0.63,0.0219,0
2026-02-05T14:41:00+00:00,search-svc,2,discovery,eng11,271c19079a,14,3,0,94,5,0,46.0,2,1,1,0.98,0.751,0.0158,0
2026-02-08T08:28:00+00:00,catalog-api,1,storefront,eng15,2160f1de38,8,6,1,51,2,0,46.0,3,1,0,-3.44,0.795,0.1019,0
2026-04-29T15:04:00+00:00,inventory-svc,2,supply,eng21,fd014e1e0a,15,2,0,56,2,1,78.0,3,1,1,0.48,0.455,0.0195,0
2026-03-29T15:15:00+00:00,analytics-etl,1,data,eng23,4bace57e51,15,6,1,109,4,0,18.0,3,1,1,-5.64,0.667,0.0224,0
